load_type,pieces,origin_city,destination_city,fuel_surcharge_rate,actual_duration_hours,primary_freight_type,weight_kg,distance_km,fuel_quantity_liters,avg_fuel_price_aud_per_liter,total_fuel_cost_aud,revenue_aud,fuel_surcharge_aud,base_rate_per_km_aud,annual_revenue_potential_aud
Dry Van,4,Las Vegas,Los Angeles,0.33,4.3,Automotive,10311.515347210001,421.64708,,,,1403.604,155.628,2.941578535300185,7473452.399999999
Refrigerated,9,Denver,Kansas City,0.29,10.3,Automotive,6240.070234090001,1029.9776,1145.086525,1.741555075936292,1980.225,2744.3340000000003,334.08,2.4494513278735384,1540206.0
Dry Van,3,Las Vegas,Dallas,0.28,21.6,Consumer Goods,10288.83572871,1977.87886,477.340201,1.9332450117688704,922.81875,3340.3140000000003,619.416,1.8902158648887122,3195144.0
Dry Van,8,Kansas City,Portland,0.18,29.1,General,20152.20181436,2764.84612,2177.3678320000004,1.8536961650125083,4041.3,7836.93,556.632,2.762623187145041,7294734.0
Dry Van,25,Chicago,Charlotte,0.28,12.2,General,7637.134733690001,1086.3045,979.2855670000002,1.7749893670698813,1725.1499999999999,2808.216,340.2,2.3823430723153587,7899940.8
Refrigerated,25,Dallas,New York,0.32,26.3,General,9959.07407572,2536.31984,,,,6304.95,907.776,2.8409161519629165,5824504.8
Dry Van,5,Chicago,Charlotte,0.28,12.9,General,10986.0072014,1086.3045,1225.7157579999998,1.7115880446239637,2072.34375,2444.832,340.2,2.3823430723153587,7294734.0
Dry Van,8,Miami,Philadelphia,0.32,18.8,Electronics,19661.414870020002,1890.9745,1687.1572370000001,1.7410597531046832,2991.43125,5352.12,676.8,2.7738078964047372,7800604.199999999
Refrigerated,5,Kansas City,Miami,0.25,29.6,Retail,9895.57114392,2299.74686,990.2632560000002,1.8104049495299055,1724.8125000000002,5602.158,643.05,2.807362024183827,6134068.8
Refrigerated,10,Charlotte,Seattle,0.18,51.3,Automotive,19603.355046660003,4221.29882,600.366026,1.7140646587820076,1039.35,11816.262,849.852,2.6731455130674684,6908578.2
Dry Van,3,Portland,Columbus,0.34,47.9,Food/Beverage,11981.642453550001,3752.98088,326.680883,1.650910997751895,539.3249999999999,9602.136,1427.184,2.3711583630556627,8806804.2
Refrigerated,18,Memphis,Minneapolis,0.34,15.7,Electronics,8264.4529814,1293.90936,1242.371562,1.9206968333681158,2360.56875,2112.984,492.048,1.8231076093305327,6197556.6
Dry Van,7,Columbus,Los Angeles,0.22,44.0,General,16775.20661971,3651.59246,534.4998919999999,1.69375642268605,906.0,12609.503999999999,898.524,3.0646103371568474,997304.3999999999
Dry Van,9,Columbus,Kansas City,0.24,11.6,Retail,16699.45669392,1145.85008,1484.637802,1.8747969176390402,2741.775,2805.0840000000003,307.584,2.1698335963811255,5695356.6
Refrigerated,27,Charlotte,Denver,0.16,27.8,Food/Beverage,15435.29475873,2508.96106,598.851862,1.798517201571296,1074.8999999999999,4348.9439999999995,448.99199999999996,1.7336299352529607,3463192.8
Refrigerated,27,Philadelphia,Minneapolis,0.34,22.6,Food/Beverage,10207.64269448,1818.5542,1226.0942989999999,1.8694721971992465,2290.65,4194.558,691.56,2.02443237600507,6207586.2
Dry Van,17,Minneapolis,Houston,0.21,22.7,Food/Beverage,10928.40097041,1956.95744,1529.6841809999999,1.9191283110680215,2946.8437500000005,5837.67,459.648,3.0757950464165433,182953.8
Dry Van,1,Columbus,Kansas City,0.24,13.4,General,4710.55676245,1145.85008,871.7799229999999,1.7254570839090089,1552.63125,2473.614,307.584,2.1698335963811255,8580196.799999999
Dry Van,3,Columbus,Minneapolis,0.2,13.0,General,14150.267574520001,1158.7248,1646.274809,1.7831621937914255,2935.25625,3662.7659999999996,259.2,2.9303938260404885,2735668.8
Dry Van,18,Charlotte,Denver,0.16,24.9,Automotive,10961.96680579,2508.96106,882.757612,1.8772735317970843,1614.525,4681.241999999999,448.99199999999996,1.7336299352529607,8970256.799999999
Refrigerated,8,Memphis,Minneapolis,0.34,15.7,Food/Beverage,14766.24601298,1293.90936,,,,2465.298,492.048,1.8231076093305327,6207586.2
Dry Van,27,Atlanta,Chicago,0.19,13.4,Automotive,7086.02000414,1089.52318,385.73327900000004,1.752452178231684,675.9749999999999,1830.3300000000002,231.534,1.9014005741484086,2438582.4
Refrigerated,24,Portland,Seattle,0.24,3.1,General,18904.36920449,268.75978,983.070977,1.8809884530341496,1846.5,632.376,72.14399999999999,2.706699640846558,8580196.799999999
Refrigerated,27,Portland,Detroit,0.2,44.0,Retail,4559.96409561,3635.49906,364.534983,1.6370419584668505,596.7562499999999,9218.016,813.24,2.2257571426796074,8456823.0
Refrigerated,18,Kansas City,Miami,0.25,26.9,Automotive,13348.769856730001,2299.74686,545.856122,2.0065527908469623,1095.28125,6318.27,643.05,2.807362024183827,6575248.8
Dry Van,20,Minneapolis,Houston,0.21,23.6,Electronics,6533.998089850001,1956.95744,198.355484,1.6147524310444574,320.2875,5537.987999999999,459.648,3.0757950464165433,4016617.1999999997
Refrigerated,21,Charlotte,Memphis,0.23,11.3,Automotive,8041.285535360001,960.77598,727.555802,1.9433991298168491,1419.4125,2400.93,247.158,2.6060372575092896,457657.2
Dry Van,13,Chicago,Portland,0.19,35.4,Consumer Goods,19947.17806312,3246.03878,639.3557490000001,1.7531951624790976,1119.1125,6981.228,689.814,2.0579865037841603,8877583.799999999
Dry Van,15,New York,Columbus,0.24,11.3,Food/Beverage,15058.359499260001,880.30898,626.863896,1.8039657527189923,1147.1625,1702.98,236.304,1.8902158648887122,182953.8
Dry Van,13,Charlotte,Portland,0.31,44.3,Automotive,10101.95567227,4227.73618,,,,12576.6,1465.866,3.0086867908583645,5363222.399999999
Refrigerated,26,Dallas,New York,0.32,33.4,Automotive,11204.638723740001,2536.31984,1848.4157030000001,1.7752370284856855,3308.8875000000003,7424.856,907.776,2.8409161519629165,924571.7999999999
Dry Van,10,Phoenix,Denver,0.21,12.5,General,12722.812386130001,1083.08582,,,,2219.922,254.394,1.9014005741484086,5063943.6
Refrigerated,22,Kansas City,Portland,0.18,34.0,Electronics,12142.214152530001,2764.84612,1952.5144779999998,1.8064423668770357,3488.56875,6720.947999999999,556.632,2.762623187145041,8983078.2
Refrigerated,15,Phoenix,Kansas City,0.19,24.1,Automotive,7884.342575340001,1937.64536,648.440733,1.7554241152213366,1155.7500000000002,4067.5319999999992,411.768,2.3935277815750555,7365164.399999999
Refrigerated,4,Las Vegas,New York,0.21,41.8,Automotive,5726.60367125,4121.51974,982.313895,2.0469216016230742,2009.4562500000002,6295.338,968.0579999999999,1.7000758074738713,8881592.4
Refrigerated,11,New York,Columbus,0.24,10.4,Food/Beverage,6086.30242066,880.30898,921.747335,1.8356664139419507,1781.2687499999997,1423.4579999999999,236.304,1.8902158648887122,5082685.2
Refrigerated,12,Las Vegas,New York,0.21,53.9,Electronics,11127.98161321,4121.51974,757.839082,1.9698989013079165,1492.1062499999998,6459.12,968.0579999999999,1.7000758074738713,7801156.8
Dry Van,19,Miami,Dallas,0.17,22.1,Consumer Goods,19680.46574956,2053.51784,451.599413,1.6949947297650716,765.45,5639.166,390.45599999999996,2.6060372575092896,1751893.2
Dry Van,16,Seattle,Charlotte,0.34,44.6,Retail,4728.24686488,4221.29882,1835.545309,1.687399779680404,3069.7124999999996,11106.972,1605.276,2.762623187145041,3705573.6
Refrigerated,15,Phoenix,Kansas City,0.19,22.8,Automotive,14181.565448050002,1937.64536,1065.214374,1.794554618918426,1929.975,4445.459999999999,411.768,2.3935277815750555,6575248.8
Refrigerated,5,Portland,Columbus,0.34,45.3,Food/Beverage,7457.96574754,3752.98088,983.4495179999999,1.8497831146427992,1819.7812499999998,8936.928,1427.184,2.3711583630556627,5063351.399999999
Refrigerated,20,Minneapolis,Los Angeles,0.3,28.1,General,17976.31921547,2814.73566,1612.9632010000003,1.785638807949469,2869.0312500000005,6966.432,944.46,2.661960803807772,5955359.399999999
Refrigerated,10,Las Vegas,Los Angeles,0.33,4.8,Automotive,18522.89802132,421.64708,501.18828400000007,1.7440316900943356,874.0875,1300.0679999999998,155.628,2.941578535300185,5439272.399999999
Dry Van,2,Miami,Seattle,0.18,56.8,Retail,13310.668097650001,5054.93694,774.4948860000001,1.7155506272768337,1327.36875,10446.534,1017.6839999999999,1.8454770278499257,6149113.2
Dry Van,4,Columbus,Philadelphia,0.16,9.9,Retail,18672.12991105,766.04584,1045.908783,1.730492866030364,1796.98125,1503.144,137.088,2.3040501074974835,8456823.0
Refrigerated,20,Columbus,Los Angeles,0.22,45.1,Automotive,4758.637553670001,3651.59246,903.577367,1.934978641679501,1748.4562499999997,10385.658,898.524,3.0646103371568474,1876755.5999999999
Refrigerated,17,Atlanta,Miami,0.22,11.7,Consumer Goods,9879.69541097,1121.70998,1073.5422760000001,1.7197608713455081,1868.23125,2606.5619999999994,276.012,2.3264195260168763,2516113.8
Dry Van,4,Phoenix,Kansas City,0.19,23.5,Consumer Goods,6519.02954164,1937.64536,642.005536,1.6786490763219835,1077.69375,4684.446,411.768,2.3935277815750555,3195144.0
Dry Van,7,Kansas City,Indianapolis,0.19,9.9,Electronics,15467.95340937,835.24746,451.22087200000004,1.7692931545063812,798.3375,1835.802,177.498,2.538929001951111,2790739.8
Refrigerated,11,Philadelphia,Minneapolis,0.34,21.6,Automotive,8169.1985837,1818.5542,938.403139,1.7432887058469224,1669.7624999999998,3462.498,691.56,2.02443237600507,5363222.399999999
Dry Van,28,Chicago,Las Vegas,0.26,29.9,Electronics,16788.81439081,2814.73566,,,,8397.864,818.532,2.6955149315868616,3698092.8
Refrigerated,9,Columbus,Portland,0.34,39.4,Automotive,8772.476435800001,3752.98088,1259.784448,1.8440869020792992,2292.8062499999996,11146.428,1427.184,3.0086867908583645,5615946.0
Refrigerated,26,Kansas City,Charlotte,0.3,16.7,Electronics,13895.348662580001,1482.20214,906.6056950000001,1.6033600059174569,1454.0625,4500.684,497.34000000000003,2.740253768625648,744291.0
Dry Van,13,Charlotte,Portland,0.31,51.6,Automotive,5527.02302845,4227.73618,227.50314100000003,1.6112851712231966,366.58124999999995,10854.774,1465.866,3.0086867908583645,6869259.0
Dry Van,14,Phoenix,Denver,0.21,13.7,Electronics,6643.313851020001,1083.08582,1637.1898250000002,1.7156331810821022,2810.8125,2146.824,254.394,1.9014005741484086,5001517.8
Refrigerated,23,Las Vegas,Kansas City,0.24,22.3,Electronics,14873.74740467,2109.84474,1239.721775,1.7764753355647076,2234.9625,5898.096,566.352,3.031056209377757,3171337.1999999997
Refrigerated,10,Atlanta,Chicago,0.19,13.5,Food/Beverage,10098.32693331,1089.52318,216.52545200000003,2.040234743396356,441.76875,1771.344,231.534,1.9014005741484086,8540033.4
Dry Van,14,Phoenix,Philadelphia,0.19,46.7,Food/Beverage,14379.331721370001,3844.71326,924.7756630000001,1.9263104921263485,1789.81875,13396.5,817.038,3.031056209377757,2698734.6
Refrigerated,1,Minneapolis,Los Angeles,0.3,29.0,Food/Beverage,9218.35773551,2814.73566,242.26624,1.7157982886926382,415.68749999999994,7101.27,944.46,2.661960803807772,8095876.199999999
Dry Van,8,Atlanta,Chicago,0.19,11.5,Automotive,15739.201646630001,1089.52318,413.366772,1.9535532478648285,807.525,1977.66,231.534,1.9014005741484086,3056297.4
Dry Van,5,Columbus,Portland,0.34,40.7,Retail,19720.381878120003,3752.98088,732.098294,1.838638350931603,1346.0625,10314.071999999998,1427.184,3.0086867908583645,5229113.399999999
Refrigerated,11,Miami,Seattle,0.18,56.8,Automotive,10363.67846976,5054.93694,991.0203379999999,1.795049941750035,1815.3937499999997,8544.384,1017.6839999999999,1.8454770278499257,6908578.2
Refrigerated,8,Miami,Seattle,0.18,51.4,Electronics,18732.911288630003,5054.93694,1014.1113389999999,1.719017887098095,1725.4874999999997,10644.264,1017.6839999999999,1.8454770278499257,1879142.4
Dry Van,24,Columbus,Los Angeles,0.22,34.2,Retail,17478.72838558,3651.59246,411.47406700000005,1.9149180669993475,787.9312500000001,10875.222,898.524,3.0646103371568474,8772591.6
Dry Van,7,Seattle,Houston,0.26,41.2,Automotive,18738.35439707,3495.48648,1137.894246,1.9463710668065015,2223.1687500000003,7336.89,1016.496,2.1139100500826427,7441686.0
Dry Van,26,Columbus,Minneapolis,0.2,11.4,Electronics,5445.82999422,1158.7248,2965.490194,1.7744114904330044,5261.1375,3749.2379999999994,259.2,2.9303938260404885,3698092.8
Refrigerated,12,Kansas City,Miami,0.25,25.4,General,10426.72780919,2299.74686,2359.446053,1.821500180957941,4317.99375,6192.468,643.05,2.807362024183827,2735668.8
Dry Van,2,Charlotte,Memphis,0.23,11.2,Consumer Goods,10147.31490927,960.77598,,,,2809.782,247.158,2.6060372575092896,5191169.399999999
Dry Van,10,Las Vegas,Los Angeles,0.33,5.3,Retail,10531.50764666,421.64708,1751.887748,1.7782089654753381,3110.49375,1119.3300000000002,155.628,2.941578535300185,8456823.0
Dry Van,19,Atlanta,Miami,0.22,14.8,Automotive,13489.837083800001,1121.70998,1856.7436050000001,1.8184952224461814,3381.1312499999995,2968.3439999999996,276.012,2.3264195260168763,6243309.0
Refrigerated,16,Columbus,Los Angeles,0.22,36.0,Consumer Goods,19584.75775949,3651.59246,671.1531930000001,1.6709715724320482,1097.83125,12339.756000000001,898.524,3.0646103371568474,352652.39999999997
Refrigerated,9,Kansas City,Charlotte,0.3,15.1,Automotive,11496.75221002,1482.20214,1784.0637330000002,1.7975265559080786,3173.1562499999995,4556.322,497.34000000000003,2.740253768625648,2409849.0
Refrigerated,16,Columbus,Kansas City,0.24,11.8,Retail,15333.69006785,1145.85008,280.12034,1.6365466356352414,458.4375,2431.296,307.584,2.1698335963811255,5695356.6
Dry Van,2,Dallas,Denver,0.15,15.7,Automotive,4776.3276561,1226.31708,1133.730295,1.692683223217564,1871.1750000000002,3345.7140000000004,205.73999999999998,2.9303938260404885,7365164.399999999
Refrigerated,1,Denver,Kansas City,0.29,13.2,General,16187.350908190001,1029.9776,,,,2170.926,334.08,2.4494513278735384,8580196.799999999
Refrigerated,19,Charlotte,Memphis,0.23,10.8,General,6637.87074258,960.77598,678.7240130000001,1.954048570696437,1326.2625,2434.32,247.158,2.6060372575092896,997304.3999999999
Dry Van,20,Columbus,Kansas City,0.24,12.8,Consumer Goods,11103.9412176,1145.85008,2488.907075,1.8562718437368737,4626.337500000001,2779.614,307.584,2.1698335963811255,6406174.8
Refrigerated,26,Kansas City,Atlanta,0.27,13.5,Electronics,12940.083131360001,1250.45718,1221.1732660000002,1.8262552801413847,2230.1625000000004,2888.0640000000003,377.622,2.628406676028683,8983078.2
Refrigerated,28,Portland,Columbus,0.34,43.7,Consumer Goods,9461.02965346,3752.98088,606.044141,1.9198712953154349,1146.99375,9892.169999999998,1427.184,2.3711583630556627,6937020.0
Dry Van,16,Phoenix,Denver,0.21,12.7,General,4565.86079642,1083.08582,311.160702,2.0352815150802686,633.3,2222.406,254.394,1.9014005741484086,8485948.799999999
Refrigerated,2,Columbus,Philadelphia,0.16,9.3,Electronics,18915.70901374,766.04584,1595.171774,1.8995630592194768,3077.56875,1595.016,137.088,2.3040501074974835,7801156.8
Refrigerated,14,Memphis,Los Angeles,0.25,32.9,General,15978.698417990001,2961.1856,1170.448772,1.8092491962561519,2135.2875,6204.509999999999,828.0,2.0691712130438566,2735668.8
Refrigerated,14,Philadelphia,Indianapolis,0.28,12.7,General,5717.07823148,1078.2578,965.658091,1.9453804211432844,1869.09375,2621.808,337.67999999999995,2.3152348167571795,2537137.8
Refrigerated,13,Atlanta,Miami,0.22,13.1,Consumer Goods,17612.538134730003,1121.70998,647.683651,1.8029751070557742,1142.9624999999999,2238.4799999999996,276.012,2.3264195260168763,6628615.2
Dry Van,17,Memphis,Los Angeles,0.25,32.0,Retail,13084.779097390001,2961.1856,,,,5915.285999999999,828.0,2.0691712130438566,6673773.6
Refrigerated,18,Chicago,Los Angeles,0.29,31.4,Electronics,7069.69067882,3223.5080199999998,1689.807024,1.7620284196427862,3012.825,10265.706,1045.566,2.8521008612226124,3171337.1999999997
Refrigerated,23,Seattle,Charlotte,0.34,48.8,Retail,8090.273511320001,4221.29882,2905.6807160000003,1.762160505731215,5020.89375,12128.904,1605.276,2.762623187145041,8134399.8
Refrigerated,9,Chicago,Las Vegas,0.26,31.5,Consumer Goods,8369.68641124,2814.73566,2161.090569,1.833387928916551,3946.65,8033.508,818.532,2.6955149315868616,5460539.399999999
Refrigerated,25,Memphis,Minneapolis,0.34,13.3,Automotive,14911.849163750001,1293.90936,1515.678164,1.792408219981455,2741.9625,2006.3880000000001,492.048,1.8231076093305327,5439272.399999999
Refrigerated,17,Charlotte,Memphis,0.23,10.4,Food/Beverage,6598.86179876,960.77598,751.4038850000001,1.9654409958234378,1476.84375,2419.506,247.158,2.6060372575092896,4737655.8
Refrigerated,7,Charlotte,Memphis,0.23,12.2,Food/Beverage,17453.780805230002,960.77598,1076.192063,1.8421056107528642,1937.6437500000002,2675.574,247.158,2.6060372575092896,4737655.8
Dry Van,18,Las Vegas,Dallas,0.28,19.8,Consumer Goods,17292.75551388,1977.87886,1016.3825850000001,1.9211096023944565,1999.575,3745.44,619.416,1.8902158648887122,8877583.799999999
Refrigerated,28,Seattle,Charlotte,0.34,42.1,Retail,18303.359314240002,4221.29882,215.011288,1.8941145080717807,407.24999999999994,11243.645999999999,1605.276,2.762623187145041,2269893.6
Refrigerated,2,Charlotte,Portland,0.31,47.3,Automotive,5452.63387977,4227.73618,1774.600208,1.7260349605458856,3049.96875,12931.236,1465.866,3.0086867908583645,6681661.2
Refrigerated,1,Columbus,Los Angeles,0.22,45.4,Automotive,18981.93349976,3651.59246,844.903512,1.9332450117688704,1594.65,12379.571999999998,898.524,3.0646103371568474,3533380.1999999997
Dry Van,27,Denver,Kansas City,0.29,11.7,General,15459.33515434,1029.9776,700.679391,2.0097723892524186,1416.35625,2316.492,334.08,2.4494513278735384,7466005.8
Refrigerated,21,Minneapolis,Houston,0.21,19.5,Food/Beverage,10996.43982591,1956.95744,266.49286400000005,1.6073225885703266,428.34374999999994,6641.748,459.648,3.0757950464165433,5063351.399999999
Refrigerated,18,Charlotte,Denver,0.16,30.9,Retail,15499.2512829,2508.96106,519.736793,1.9887211689090478,1033.6125,4319.981999999999,448.99199999999996,1.7336299352529607,6975702.0
Refrigerated,6,Dallas,New York,0.32,29.2,Automotive,6680.96201773,2536.31984,378.162459,1.8881706340924762,714.0375,7256.592,907.776,2.8409161519629165,2903895.0
Dry Van,4,Houston,Memphis,0.29,9.5,Consumer Goods,11984.36400777,896.40238,324.788178,1.6385279269616766,532.18125,1949.1299999999997,290.754,2.1810183056408214,7757274.6
Refrigerated,27,Miami,Dallas,0.17,21.9,Consumer Goods,16555.214320260002,2053.51784,2558.558619,1.8830192766437448,4874.2125,6060.672,390.45599999999996,2.6060372575092896,5460539.399999999
Refrigerated,16,Miami,Philadelphia,0.32,20.8,Retail,5131.49048181,1890.9745,267.24994599999997,1.9084788701884343,510.03749999999997,4973.490000000001,676.8,2.7738078964047372,1603686.5999999999
Dry Van,27,Houston,Detroit,0.32,19.9,Consumer Goods,18937.93503987,2045.4711399999999,420.93759200000005,1.6781537534903748,706.40625,5896.746,732.096,2.6060372575092896,8811048.6
Dry Van,28,Kansas City,Charlotte,0.3,16.7,Automotive,9691.90816979,1482.20214,1144.707984,1.7626062962796631,1982.86875,4577.2919999999995,497.34000000000003,2.740253768625648,3849904.8
Dry Van,8,Kansas City,Los Angeles,0.19,27.0,Food/Beverage,16480.82517158,2505.74238,1004.2692730000001,1.875044579054845,1932.2624999999998,5128.956,532.494,2.2481265611990007,5082685.2
Dry Van,5,Phoenix,Philadelphia,0.19,41.9,Consumer Goods,19146.1339377,3844.71326,563.647549,2.051131845691748,1156.10625,12056.526,817.038,3.031056209377757,2219725.8
Dry Van,9,Kansas City,Portland,0.18,33.8,Retail,13763.80687528,2764.84612,238.48083,1.8336851226155158,437.30625,7226.442,556.632,2.762623187145041,8456823.0
Refrigerated,27,Columbus,Portland,0.34,49.5,General,9124.010522550001,3752.98088,2217.4931779999997,1.8058479794791051,3926.0625000000005,11671.398,1427.184,3.0086867908583645,997304.3999999999
Refrigerated,9,Las Vegas,Kansas City,0.24,21.1,Retail,19476.34918306,2109.84474,456.141905,2.041720711891182,931.3125,6043.571999999999,566.352,3.031056209377757,2535388.1999999997
Refrigerated,28,Chicago,Las Vegas,0.26,37.1,Food/Beverage,19806.564428420003,2814.73566,233.18125600000002,1.7029198950708113,397.08750000000003,7392.15,818.532,2.6955149315868616,1024403.3999999999
Refrigerated,4,Kansas City,Charlotte,0.3,15.5,Retail,18028.935930390002,1482.20214,1585.708249,1.8472239466794877,2984.00625,3954.1859999999997,497.34000000000003,2.740253768625648,7552726.199999999
Refrigerated,17,Kansas City,Miami,0.25,26.1,Retail,14860.139633570001,2299.74686,1769.300634,1.7521219630106115,3102.5062500000004,6975.486,643.05,2.807362024183827,8484199.2
Dry Van,19,Charlotte,Denver,0.16,29.5,Retail,16055.35552852,2508.96106,3934.176613,1.8343219662561558,7198.575,4059.4680000000003,448.99199999999996,1.7336299352529607,8808463.799999999
Dry Van,23,Kansas City,Portland,0.18,32.5,Consumer Goods,13581.00915017,2764.84612,,,,7295.831999999999,556.632,2.762623187145041,5866569.0
Refrigerated,13,Minneapolis,Houston,0.21,19.9,Consumer Goods,18267.97910938,1956.95744,2130.428748,1.9455042518511865,4148.625,6273.8640000000005,459.648,3.0757950464165433,836555.4
Dry Van,17,Chicago,Charlotte,0.28,12.8,Consumer Goods,7374.50475146,1086.3045,2553.6375860000003,1.7305589090745785,4401.4125,2294.892,340.2,2.3823430723153587,6406174.8
Refrigerated,22,Kansas City,Miami,0.25,27.5,Retail,13534.28913606,2299.74686,1431.263521,1.6284563627189654,2336.1000000000004,7194.312,643.05,2.807362024183827,3952711.8
Dry Van,12,Las Vegas,Dallas,0.28,20.8,General,20090.05965967,1977.87886,1317.701221,1.750305779294713,2242.9874999999997,4046.022,619.416,1.8902158648887122,8485948.799999999
Refrigerated,11,Portland,Seattle,0.24,3.0,Electronics,5131.94407418,268.75978,692.73003,1.7083684462185071,1183.44375,799.0559999999999,72.14399999999999,2.706699640846558,749799.0
Refrigerated,3,Houston,Memphis,0.29,10.9,Electronics,10760.57179351,896.40238,971.3362060000002,1.8640649229541846,1850.0812500000002,2132.028,290.754,2.1810183056408214,4523898.6
Dry Van,15,Charlotte,Denver,0.16,29.1,Retail,7464.31604072,2508.96106,672.288816,1.9956556885515702,1341.6562499999998,4856.868,448.99199999999996,1.7336299352529607,3705573.6
Dry Van,27,Philadelphia,Seattle,0.17,48.6,Consumer Goods,20316.402252300002,4391.88886,832.0331180000001,1.9899594759880699,1659.6374999999998,14121.9,835.074,2.79617731492413,8081049.6
Refrigerated,15,Las Vegas,Los Angeles,0.33,4.3,Consumer Goods,18051.16195652,421.64708,928.5610730000001,1.705891832060464,1581.0187500000002,1203.03,155.628,2.941578535300185,3195144.0
Refrigerated,20,Philadelphia,Minneapolis,0.34,22.4,Food/Beverage,14102.186783300001,1818.5542,,,,3771.2879999999996,691.56,2.02443237600507,8466602.4
Refrigerated,22,Las Vegas,Dallas,0.28,22.9,Consumer Goods,10035.731186250001,1977.87886,324.031096,1.7068824777236813,553.0875000000001,3768.714,619.416,1.8902158648887122,7757274.6
Refrigerated,2,Phoenix,Philadelphia,0.19,41.1,Retail,5996.944723770001,3844.71326,1438.077259,2.0107630349156365,2890.51875,10103.076,817.038,3.031056209377757,801829.7999999999
Dry Van,25,Chicago,Portland,0.19,33.5,Food/Beverage,16567.461314250002,3246.03878,961.8726810000002,1.8482971461479734,1800.9187500000003,6257.898,689.814,2.0579865037841603,8540033.4
Refrigerated,3,Philadelphia,Indianapolis,0.28,11.0,Retail,5190.45748991,1078.2578,1725.768419,1.7227328083351603,3022.0687499999995,2401.002,337.67999999999995,2.3152348167571795,4782609.0
Dry Van,8,Dallas,New York,0.32,31.2,General,8769.30128921,2536.31984,2019.894776,1.9115746378859888,3915.7687499999997,7694.424,907.776,2.8409161519629165,3838834.8
Dry Van,12,Phoenix,Denver,0.21,10.9,Electronics,10270.69203391,1083.08582,1510.757131,1.7245902689536932,2665.78125,1828.7100000000003,254.394,1.9014005741484086,5114991.6
Dry Van,16,Memphis,Minneapolis,0.34,13.9,Consumer Goods,15646.215210780001,1293.90936,690.8373250000001,1.858946587027561,1284.225,2220.2999999999997,492.048,1.8231076093305327,3195144.0
Dry Van,27,Charlotte,Memphis,0.23,10.4,Automotive,11625.5724431,960.77598,1203.76038,1.7566624223003586,2106.2437499999996,2700.216,247.158,2.6060372575092896,857628.0
Dry Van,3,Memphis,Los Angeles,0.25,33.0,Consumer Goods,4725.97890303,2961.1856,1497.886737,1.7884456373285853,2687.4937499999996,6969.959999999999,828.0,2.0691712130438566,5191169.399999999
Dry Van,17,Philadelphia,Indianapolis,0.28,10.8,Food/Beverage,18436.261878650002,1078.2578,1432.3991440000002,1.7878677606917082,2523.4125,2627.748,337.67999999999995,2.3152348167571795,4934899.8
Dry Van,17,Las Vegas,Los Angeles,0.33,4.5,Automotive,16613.27414362,421.64708,2028.2226779999999,1.9286632755764894,3914.64375,1269.45,155.628,2.941578535300185,6243309.0
Dry Van,11,Columbus,Philadelphia,0.16,9.1,Food/Beverage,15633.51462442,766.04584,,,,1984.878,137.088,2.3040501074974835,8097922.8
Dry Van,18,Kansas City,Portland,0.18,31.2,Retail,12603.51759282,2764.84612,,,,7133.418000000001,556.632,2.762623187145041,6149113.2
Refrigerated,14,Minneapolis,Houston,0.21,20.9,Food/Beverage,5209.05477708,1956.95744,,,,6744.545999999999,459.648,3.0757950464165433,426157.2
Dry Van,5,Philadelphia,New York,0.15,1.7,General,6900.50072481,148.05928,1232.150955,1.8340153378365884,2312.9624999999996,467.0279999999999,24.840000000000003,3.12053388345533,4715785.8
Refrigerated,8,Minneapolis,Atlanta,0.33,17.1,Retail,9307.26184003,1680.15096,1861.664638,1.9332450117688704,3652.63125,3504.51,620.136,2.3264195260168763,5082112.8
Refrigerated,10,Chicago,Los Angeles,0.29,38.0,Retail,18863.545891190002,3223.5080199999998,1365.0188460000002,1.8239437735938777,2472.39375,9183.456,1045.566,2.8521008612226124,8772591.6
Dry Van,10,Miami,Philadelphia,0.32,18.7,Automotive,10184.055891240001,1890.9745,2897.7313550000003,1.7237234539983781,4874.8875,4611.0779999999995,676.8,2.7738078964047372,4346812.8
Refrigerated,3,Las Vegas,New York,0.21,42.2,Electronics,8674.95407625,4121.51974,1038.716504,1.88536380471336,1916.90625,6094.3859999999995,968.0579999999999,1.7000758074738713,1532833.2
Dry Van,28,Chicago,Los Angeles,0.29,32.3,Automotive,16705.8069871,3223.5080199999998,492.86038199999996,1.990702460235483,981.1312499999999,7938.575999999999,1045.566,2.8521008612226124,942822.0
Dry Van,1,Memphis,Los Angeles,0.25,36.5,Electronics,15422.140580000001,2961.1856,1872.2637860000002,1.8006223236056336,3328.5562500000005,5492.736,828.0,2.0691712130438566,3335938.1999999997
Refrigerated,27,Miami,Philadelphia,0.32,24.2,Consumer Goods,16005.006775450001,1890.9745,1561.860166,1.8084236582034705,2782.3500000000004,5363.226000000001,676.8,2.7738078964047372,6424878.6
Refrigerated,24,New York,Philadelphia,0.17,1.6,Retail,17667.4228115,148.05928,388.761607,1.7351158791253787,674.7375,256.77000000000004,28.152,1.80073819081114,8808463.799999999
Refrigerated,13,Phoenix,Kansas City,0.19,22.6,Automotive,16925.799286550002,1937.64536,1966.520495,1.8527550516324518,3618.825,4424.418000000001,411.768,2.3935277815750555,857628.0
Refrigerated,15,Houston,Detroit,0.32,24.6,Electronics,18724.74662597,2045.4711399999999,,,,5282.1539999999995,732.096,2.6060372575092896,3698092.8
